practice,list_size
Y01929,44883.333333333336
Y02422,26.333333333333332
M91006,4141.333333333333
M91007,10142.666666666666
M91008,8373.666666666666
M91009,5634.666666666667
M91010,8949.333333333334
M91011,7020.0
M91013,10412.0
M91014,2800.6666666666665
M91015,9070.333333333334
M91016,6273.666666666667
M91018,3294.0
M91019,14548.0
M91020,4538.0
M91021,7916.333333333333
M91022,2765.3333333333335
M91024,2444.6666666666665
M91026,3499.0
M91028,8603.0
M91029,4598.0
M91032,5075.0
M91033,4772.666666666667
M91034,4910.0
M91602,1926.3333333333333
M91609,1862.0
M91611,2733.3333333333335
M91612,2883.3333333333335
M91613,3759.3333333333335
M91614,5268.333333333333
M91616,7545.666666666667
M91619,4466.0
M91621,4724.666666666667
M91623,1649.0
M91624,3112.3333333333335
M91625,3007.0
M91626,4161.333333333333
M91628,2921.0
M91629,5376.333333333333
M91637,3669.3333333333335
M91640,3617.0
M91641,4175.666666666667
M91643,431.0
M91654,2580.0
M91655,4097.333333333333
M91659,2548.3333333333335
Y00228,2294.6666666666665
Y00278,2852.3333333333335
Y02624,3520.0
Y02626,4742.666666666667
Y02627,5909.0
M92001,3596.0
M92002,8287.666666666666
M92003,1703.0
M92004,3060.0
M92007,6682.333333333333
M92008,12460.0
M92009,14208.0
M92010,12124.333333333334
M92011,11502.666666666666
M92012,9726.333333333334
M92013,6815.0
M92014,2000.0
M92015,2366.6666666666665
M92016,17329.666666666668
M92022,4211.0
M92024,13708.333333333334
M92026,3828.6666666666665
M92028,10140.666666666666
M92030,5273.333333333333
M92039,6467.666666666667
M92040,7950.666666666667
M92041,4634.666666666667
M92044,4332.0
M92607,14126.0
M92609,5294.0
M92612,13244.333333333334
M92627,3220.6666666666665
M92629,3588.6666666666665
M92630,5352.333333333333
M92640,2414.3333333333335
M92647,2968.6666666666665
M92649,3785.3333333333335
M92654,7635.0
Y02636,4971.0
Y02736,5035.666666666667
Y02757,7109.333333333333
M81005,13617.333333333334
M81010,13695.0
M81015,9061.0
M81027,7915.0
M81040,11839.0
M81056,14750.666666666666
M81057,15473.666666666666
M81068,14202.333333333334
M81073,9236.666666666666
M81090,3491.6666666666665
M81608,3144.6666666666665
E81002,8565.0
E81003,14945.333333333334
E81004,11165.666666666666
E81007,6158.0
E81009,12323.333333333334
E81011,13569.666666666666
E81012,11763.666666666666
E81014,12805.666666666666
E81015,15556.333333333334
E81017,10995.333333333334
E81019,17236.666666666668
E81021,10144.0
E81022,13283.666666666666
E81023,3998.0
E81024,5691.0
E81027,11633.666666666666
E81029,15445.333333333334
E81030,8973.666666666666
E81031,4787.333333333333
E81033,17960.666666666668
E81034,7495.666666666667
E81035,8825.0
E81036,12681.666666666666
E81037,14441.666666666666
E81038,12446.666666666666
E81043,10100.0
E81044,22289.0
E81045,8707.0
E81046,11545.666666666666
E81047,10753.0
E81049,7254.666666666667
E81050,11702.0
E81052,9194.666666666666
E81056,6297.0
E81057,13854.0
E81059,6040.0
E81060,5709.0
E81061,5588.333333333333
E81069,4909.333333333333
E81074,10644.333333333334
E81611,3203.3333333333335
E81615,3845.6666666666665
E81635,2730.6666666666665
Y00260,4529.0
Y00328,3309.0
Y00522,8365.666666666666
Y00560,6652.0
Y00561,3093.6666666666665
D81001,12068.0
D81002,16999.0
D81003,9971.333333333334
D81004,9817.666666666666
D81007,9267.333333333334
D81008,19649.666666666668
D81009,9114.333333333334
D81010,11984.333333333334
D81011,11857.333333333334
D81013,17500.666666666668
D81014,20586.0
D81015,6649.333333333333
D81016,12434.333333333334
D81017,6186.666666666667
D81018,7958.666666666667
D81019,4148.333333333333
D81020,13170.0
D81021,11137.0
D81023,14036.666666666666
D81024,7769.333333333333
D81025,10710.333333333334
D81026,25244.0
D81027,7479.666666666667
D81028,12336.333333333334
D81030,11096.666666666666
D81031,16145.0
D81032,11763.666666666666
D81033,4696.666666666667
D81035,9068.0
D81036,5921.333333333333
D81037,10398.333333333334
D81038,6515.0
D81039,7620.666666666667
D81040,2127.6666666666665
D81041,6039.333333333333
D81042,5294.0
D81043,33572.333333333336
D81044,14214.666666666666
D81045,8957.333333333334
D81046,19268.666666666668
D81049,10403.666666666666
D81050,13992.333333333334
D81051,8497.666666666666
D81052,9129.0
D81053,11996.333333333334
D81054,20753.0
D81055,5847.666666666667
D81056,8002.666666666667
D81057,13133.0
D81058,6736.333333333333
D81059,7126.666666666667
D81060,6597.666666666667
D81061,12469.333333333334
D81062,7284.666666666667
D81063,14021.333333333334
D81064,6252.0
D81065,4042.6666666666665
D81066,8352.666666666666
D81070,10409.0
D81073,5277.666666666667
D81074,3263.6666666666665
D81078,3599.0
D81081,3343.3333333333335
D81082,7125.666666666667
D81084,8421.333333333334
D81085,7273.0
D81086,7120.333333333333
D81602,3859.6666666666665
D81603,8165.0
D81605,1904.3333333333333
D81606,4144.666666666667
D81607,2925.6666666666665
D81612,5012.666666666667
D81615,6962.666666666667
D81618,4642.666666666667
D81619,4992.0
D81623,3408.6666666666665
D81624,4275.333333333333
D81629,5404.666666666667
D81630,9323.333333333334
D81631,12151.0
D81633,10024.333333333334
D81637,11474.333333333334
D81645,2799.3333333333335
E82072,11662.333333333334
E82132,6426.333333333333
K83017,7659.666666666667
K83023,11028.333333333334
Y00056,574.3333333333334
Y00185,10946.666666666666
Y00486,7014.333333333333
Y02769,6290.666666666667
D81047,7925.666666666667
E82002,9628.333333333334
E82005,35377.666666666664
E82006,8875.333333333334
E82007,10385.333333333334
E82008,10147.0
E82018,12725.0
E82019,16083.0
E82021,6485.666666666667
E82023,10639.666666666666
E82024,13256.666666666666
E82035,12328.333333333334
E82038,8655.333333333334
E82040,20872.333333333332
E82041,10096.0
E82042,9084.666666666666
E82044,14196.333333333334
E82056,8152.0
E82057,5575.333333333333
E82058,17028.0
E82061,12601.666666666666
E82062,16088.333333333334
E82063,12332.666666666666
E82067,16481.666666666668
E82074,20422.333333333332
E82075,12670.0
E82080,10464.0
E82081,12802.666666666666
E82086,15491.0
E82088,8408.333333333334
E82089,14639.0
E82090,10748.0
E82093,12676.666666666666
E82099,12886.333333333334
E82102,9527.0
E82104,5164.666666666667
E82109,7922.333333333333
E82111,4436.666666666667
E82115,11509.666666666666
E82121,5057.666666666667
E82123,10607.333333333334
E82126,2657.6666666666665
E82130,6929.333333333333
E82620,862.3333333333334
E82626,2723.3333333333335
E82638,6394.666666666667
E82641,5968.333333333333
E82654,5752.666666666667
E82661,7416.333333333333
Y02639,9287.666666666666
D83001,10212.666666666666
D83004,10940.0
D83006,6748.666666666667
D83007,9072.333333333334
D83008,16463.666666666668
D83015,7587.333333333333
D83017,12445.333333333334
D83019,7430.333333333333
D83024,11808.666666666666
D83026,9346.0
D83028,6903.0
D83036,4046.0
D83037,15270.333333333334
D83039,14819.333333333334
D83041,8831.666666666666
D83043,5976.0
D83046,24988.0
D83048,14179.0
D83049,6613.0
D83050,7264.666666666667
D83051,17123.333333333332
D83053,9422.666666666666
D83054,3811.0
D83056,8734.0
D83057,12768.0
D83058,10136.333333333334
D83059,18511.0
D83069,5622.333333333333
D83073,6124.333333333333
D83074,14614.666666666666
D83079,9160.666666666666
D83080,6083.333333333333
D83081,7546.666666666667
D83082,4471.0
D83084,7649.333333333333
D83615,2945.3333333333335
Y01794,15210.333333333334
D82003,15933.0
D82007,25110.666666666668
D82058,17370.666666666668
D82600,2037.6666666666667
D82613,9160.0
D83002,16001.666666666666
D83009,19935.666666666668
D83010,6428.333333333333
D83011,12397.0
D83016,11013.666666666666
D83022,5095.666666666667
D83023,12711.0
D83030,6366.666666666667
D83034,11122.0
D83035,10557.333333333334
D83047,13894.666666666666
D83608,6748.0
D83619,40.0
Y00164,6447.0
E82001,24020.333333333332
E82004,3952.6666666666665
E82009,12999.0
E82013,23814.333333333332
E82015,11354.666666666666
E82020,6646.333333333333
E82022,16625.666666666668
E82025,17347.0
E82027,12524.666666666666
E82028,8313.333333333334
E82031,18780.333333333332
E82032,16941.666666666668
E82034,6532.0
E82037,15808.0
E82043,13274.666666666666
E82045,8340.666666666666
E82046,11670.0
E82048,9328.666666666666
E82050,4794.0
E82051,13648.0
E82054,11280.333333333334
E82055,12520.333333333334
E82059,10338.0
E82064,6940.333333333333
E82066,3322.3333333333335
E82068,11916.666666666666
E82069,5313.666666666667
E82070,2811.6666666666665
E82071,15720.0
E82073,13802.0
E82076,5491.333333333333
E82077,12166.0
E82078,9355.666666666666
E82083,10223.666666666666
E82084,13416.666666666666
E82085,20203.666666666668
E82091,17432.0
E82094,10515.666666666666
E82096,10542.333333333334
E82105,4511.666666666667
E82106,10619.666666666666
E82107,9016.666666666666
E82113,4161.666666666667
E82131,2259.0
E82603,2303.0
E82613,2097.6666666666665
E82630,2388.3333333333335
E82640,5566.666666666667
E82643,2464.6666666666665
E82644,2382.6666666666665
E82655,3302.6666666666665
E82656,2589.3333333333335
E82657,6361.666666666667
Y01165,4140.333333333333
Y02638,2456.0
E81001,3369.3333333333335
E81005,10140.666666666666
E81006,9871.666666666666
E81010,8250.666666666666
E81013,18597.666666666668
E81016,7100.333333333333
E81018,11899.666666666666
E81025,5262.0
E81026,7366.0
E81028,13536.0
E81032,24397.333333333332
E81040,7425.666666666667
E81041,12554.0
E81048,8366.333333333334
E81064,5990.0
E81065,6011.0
E81073,14509.333333333334
E81617,5281.0
E81631,3067.3333333333335
E81633,3264.3333333333335
Y02332,9106.666666666666
Y02463,10725.0
F81011,5522.0
F81014,12154.333333333334
F81020,7221.0
F81022,14284.666666666666
F81035,7168.666666666667
F81040,4255.0
F81057,12766.0
F81068,15599.666666666666
F81071,12913.333333333334
F81074,7610.666666666667
F81076,4050.3333333333335
F81083,11818.333333333334
F81098,8056.666666666667
F81099,13529.333333333334
F81100,18114.0
F81105,18514.666666666668
F81114,12370.0
F81117,11052.0
F81119,7757.0
F81122,9222.0
F81127,10763.333333333334
F81130,6262.333333333333
F81132,16937.666666666668
F81149,11593.333333333334
F81170,5939.0
F81173,6382.666666666667
F81183,4889.0
F81193,5763.666666666667
F81635,2113.0
F81665,4506.333333333333
F81674,2486.3333333333335
F81683,9338.666666666666
F81721,7702.0
F81738,2366.0
F81751,4087.0
Y00293,5232.0
Y02611,6909.666666666667
Y05023,3765.3333333333335
F81012,7634.333333333333
F81017,8683.666666666666
F81018,7082.0
F81019,17732.333333333332
F81021,8789.666666666666
F81026,7393.666666666667
F81028,8512.0
F81037,8551.333333333334
F81042,25501.0
F81044,7326.666666666667
F81052,13780.666666666666
F81067,15636.333333333334
F81069,6636.333333333333
F81079,10418.0
F81094,13747.333333333334
F81095,19011.333333333332
F81115,11683.666666666666
F81116,10399.666666666666
F81133,11451.333333333334
F81141,15306.333333333334
F81157,5275.0
F81212,9997.333333333334
F81213,6971.666666666667
F81221,4900.0
F81606,2968.6666666666665
F81633,3525.6666666666665
F81636,12597.0
F81670,3439.0
F81679,6900.0
F81681,10411.0
F81716,7820.666666666667
F81741,4777.666666666667
F81746,3841.3333333333335
F81757,5860.0
Y01297,9.333333333333334
Y02646,8274.0
D82004,12832.666666666666
D82005,9424.0
D82009,7540.0
D82016,9557.0
D82028,5764.333333333333
D82029,18098.0
D82030,9090.0
D82032,8098.333333333333
D82038,3121.0
D82053,5652.666666666667
D82054,15047.666666666666
D82059,11676.333333333334
D82062,8787.666666666666
D82066,6625.666666666667
D82104,9193.666666666666
D82628,3472.0
D82008,13325.0
D82011,16492.666666666668
D82012,13595.666666666666
D82013,7301.0
D82017,10326.0
D82018,10292.333333333334
D82023,13312.333333333334
D82024,8581.0
D82026,8364.333333333334
D82048,14060.333333333334
D82060,5006.0
D82069,5547.0
D82071,16241.333333333334
D82073,8455.333333333334
D82076,6880.0
D82087,6884.0
D82096,7692.666666666667
D82106,4277.666666666667
Y02751,10514.0
Y03595,6932.333333333333
Y05472,126.66666666666667
D82002,13266.333333333334
D82006,8524.666666666666
D82020,10810.0
D82022,7077.666666666667
D82031,7894.333333333333
D82034,18332.0
D82036,8042.666666666667
D82039,8548.0
D82041,11748.333333333334
D82045,18564.666666666668
D82046,4410.0
D82050,8875.0
D82056,9785.0
D82084,8090.333333333333
D82085,6230.666666666667
D82100,4053.6666666666665
D82624,5170.666666666667
Y01690,4951.666666666667
Y05291,3675.3333333333335
F81010,12351.666666666666
F81082,6100.333333333333
F81084,5208.333333333333
F81088,2293.0
F81110,2791.0
F81113,15574.0
F81134,7483.0
F81153,12620.333333333334
F81155,5176.666666666667
F81177,3411.3333333333335
F81192,9579.333333333334
F81197,2553.6666666666665
F81198,2690.0
F81206,5310.333333333333
F81211,5663.333333333333
F81218,2085.0
F81219,4392.333333333333
F81632,3912.3333333333335
F81641,3473.0
F81644,1899.0
F81652,2382.6666666666665
F81669,5889.666666666667
F81691,3977.3333333333335
F81697,3212.3333333333335
F81698,2966.0
F81708,5714.333333333333
Y00033,5985.333333333333
Y00999,11245.333333333334
Y02807,10622.333333333334
F81004,9806.666666666666
F81009,10236.0
F81015,12549.0
F81016,5214.0
F81027,19167.333333333332
F81034,8387.333333333334
F81043,19857.666666666668
F81048,11778.333333333334
F81049,12000.666666666666
F81056,8775.666666666666
F81062,8905.666666666666
F81078,12184.333333333334
F81106,10097.0
F81111,6240.0
F81118,14277.333333333334
F81120,13392.333333333334
F81131,7664.0
F81136,11146.333333333334
F81152,11127.666666666666
F81165,4751.333333333333
F81181,15104.333333333334
F81184,3866.0
F81195,2527.6666666666665
F81216,4268.0
F81608,1.0
F81619,3264.3333333333335
F81725,4665.666666666667
F81758,10.0
D82010,4983.333333333333
D82027,7805.0
D82035,10434.666666666666
D82043,6661.666666666667
D82044,32602.666666666668
D82049,3627.0
D82051,16636.0
D82057,7110.0
D82065,7006.666666666667
D82068,7148.666666666667
D82070,6389.0
D82072,4367.333333333333
D82079,5069.666666666667
D82099,16830.0
D82105,5885.333333333333
D82604,2983.0
D82618,5665.0
Y00297,4511.333333333333
Y03222,5659.0
D83003,4818.666666666667
D83005,13929.0
D83012,17376.0
D83013,11902.0
D83018,11743.333333333334
D83027,10776.333333333334
D83038,13754.666666666666
D83045,5260.333333333333
D83055,13911.666666666666
D83060,23305.333333333332
D83062,7639.0
D83064,5103.666666666667
D83067,7218.666666666667
D83070,5228.0
D83075,9852.333333333334
D83076,5091.333333333333
D83078,8381.0
D83610,12071.666666666666
Y00774,5364.333333333333
F82001,6753.333333333333
F82003,5312.666666666667
F82005,6044.0
F82015,5775.0
F82017,8008.0
F82018,11421.666666666666
F82027,2445.3333333333335
F82034,4837.333333333333
F82038,5691.666666666667
F82040,2984.3333333333335
F82042,8186.333333333333
F82051,9806.666666666666
F82604,4838.666666666667
F82612,5468.333333333333
F82621,3618.6666666666665
F82625,6917.0
F82634,4648.0
F82642,4929.666666666667
F82647,4365.0
F82650,8020.0
F82660,20777.333333333332
F82661,3763.0
F82668,2701.5
F82677,6466.333333333333
F82678,4703.0
F82679,4642.333333333333
F82680,7722.333333333333
F86040,4390.666666666667
Y01280,2270.6666666666665
Y01719,6352.333333333333
Y01795,3104.6666666666665
Y02575,8668.333333333334
Y02583,11168.666666666666
Y04786,438.3333333333333
E83003,8917.666666666666
E83005,6263.666666666667
E83006,6897.666666666667
E83007,5715.666666666667
E83008,7929.333333333333
E83010,11348.333333333334
E83011,8142.666666666667
E83012,8142.333333333333
E83013,6505.333333333333
E83016,18411.333333333332
E83018,16052.0
E83024,10773.0
E83026,4424.333333333333
E83027,7409.666666666667
E83028,6478.333333333333
E83030,6517.666666666667
E83031,5083.333333333333
E83032,18528.333333333332
E83034,5477.0
E83035,11297.0
E83037,5489.333333333333
E83038,8334.333333333334
E83039,7379.666666666667
E83041,4678.0
E83044,8670.333333333334
E83045,8790.666666666666
E83046,9902.0
E83049,7679.666666666667
E83050,7727.333333333333
E83053,13032.0
E83600,5674.333333333333
E83621,8489.666666666666
E83624,1933.3333333333333
E83629,3528.0
E83631,1159.6666666666667
E83633,646.0
E83637,8338.0
E83638,4959.333333333333
E83639,4803.0
E83649,3575.6666666666665
E83657,1874.0
E83668,4298.666666666667
Y00105,796.3333333333334
Y00316,4399.333333333333
Y02986,4367.666666666667
Y03663,8388.666666666666
Y03664,8874.0
G83002,9189.0
G83004,14953.333333333334
G83005,8900.333333333334
G83006,14366.0
G83009,11846.666666666666
G83010,13856.333333333334
G83018,16181.666666666666
G83024,5112.666666666667
G83025,12172.333333333334
G83029,7218.666666666667
G83033,4416.333333333333
G83037,3594.0
G83046,5131.333333333333
G83047,10142.333333333334
G83049,8987.333333333334
G83052,10801.333333333334
G83053,16953.666666666668
G83057,9973.666666666666
G83062,8240.666666666666
G83064,2.6666666666666665
G83066,11723.0
G83630,6477.666666666667
G83642,8889.333333333334
G83672,2572.0
E84002,6641.333333333333
E84006,15495.0
E84007,5575.333333333333
E84011,2210.0
E84013,8061.333333333333
E84015,15150.333333333334
E84017,8811.0
E84020,3278.3333333333335
E84023,5331.666666666667
E84025,14357.0
E84026,4949.0
E84028,4765.666666666667
E84031,9147.333333333334
E84033,6691.0
E84036,8895.0
E84042,7860.666666666667
E84048,8636.0
E84049,3971.3333333333335
E84051,6181.666666666667
E84056,106.66666666666667
E84063,6102.0
E84067,8601.666666666666
E84076,6330.0
E84077,2514.3333333333335
E84078,5190.333333333333
E84080,8758.0
E84083,6203.0
E84084,472.0
E84086,8366.333333333334
E84620,6758.666666666667
E84624,2486.3333333333335
E84626,3074.3333333333335
E84635,5145.666666666667
E84637,3692.0
E84638,5691.0
E84656,3610.3333333333335
E84665,9204.0
E84667,3472.3333333333335
E84669,2704.0
E84674,6204.0
E84678,3963.0
E84684,3685.0
E84685,8876.0
E84690,4365.0
E84696,1619.0
E84699,3319.3333333333335
E84701,4471.0
E84702,3613.6666666666665
E84704,2275.3333333333335
E84705,2556.0
E84709,11912.333333333334
Y00206,7406.333333333333
Y01090,3542.3333333333335
G84002,11762.666666666666
G84003,10936.0
G84005,5182.666666666667
G84006,10851.0
G84007,8968.0
G84008,5747.666666666667
G84009,3915.3333333333335
G84010,15115.0
G84011,8628.0
G84015,12082.0
G84017,9656.666666666666
G84018,8671.0
G84019,10365.666666666666
G84021,6736.333333333333
G84022,5051.0
G84023,11029.0
G84024,9609.333333333334
G84025,7583.666666666667
G84028,6544.666666666667
G84029,4634.666666666667
G84030,6677.0
G84032,8949.666666666666
G84033,7427.333333333333
G84035,7514.333333333333
G84039,3095.6666666666665
G84041,3225.6666666666665
G84604,4070.6666666666665
G84607,5275.333333333333
G84609,3092.6666666666665
G84621,3597.0
G84624,2526.0
G84625,3997.0
G84628,3333.6666666666665
G84629,5390.666666666667
G84630,2304.0
Y00542,9779.333333333334
Y02811,10577.333333333334
F83003,7037.333333333333
F83005,8716.333333333334
F83006,8384.666666666666
F83011,6386.333333333333
F83018,9068.0
F83019,12098.333333333334
F83020,11513.0
F83022,15381.333333333334
F83023,21322.333333333332
F83025,6264.666666666667
F83042,5639.0
F83043,17348.666666666668
F83044,4459.666666666667
F83050,2817.6666666666665
F83052,3408.6666666666665
F83055,13181.333333333334
F83057,7091.666666666667
F83058,11386.0
F83059,17179.333333333332
F83061,4895.0
F83615,7977.666666666667
F83623,11832.333333333334
F83632,5518.0
F83633,2658.6666666666665
F83665,13380.333333333334
F83672,9340.0
F83677,2038.0
F83682,1808.0
F83683,3218.3333333333335
Y02674,821.3333333333334
Y03103,43.666666666666664
F84003,13075.0
F84008,12694.333333333334
F84013,14791.0
F84015,5364.666666666667
F84021,10403.333333333334
F84033,12364.666666666666
F84035,5943.666666666667
F84038,3829.0
F84041,7900.666666666667
F84043,4559.333333333333
F84060,4857.333333333333
F84063,5902.666666666667
F84069,14478.0
F84072,10511.666666666666
F84080,4869.333333333333
F84096,13593.0
F84105,11353.333333333334
F84117,10038.666666666666
F84119,12254.333333333334
F84619,4145.0
F84620,6070.666666666667
F84621,3832.3333333333335
F84624,2745.3333333333335
F84632,1152.3333333333333
F84635,8409.0
F84636,4081.3333333333335
F84640,9328.333333333334
F84659,59.666666666666664
F84685,3031.6666666666665
F84686,7596.333333333333
F84694,3638.0
F84711,2080.0
F84716,5450.0
F84719,4943.666666666667
F84720,5282.333333333333
Y00403,6045.0
Y03049,15257.0
H83001,12017.333333333334
H83004,11684.333333333334
H83005,12970.666666666666
H83006,10374.0
H83007,10870.666666666666
H83008,3049.6666666666665
H83009,10478.666666666666
H83010,6412.333333333333
H83011,5154.666666666667
H83012,9657.333333333334
H83013,13748.0
H83014,7188.0
H83015,13074.666666666666
H83016,15795.333333333334
H83017,16123.333333333334
H83018,11598.666666666666
H83020,10886.0
H83021,5945.0
H83022,6877.333333333333
H83023,7006.333333333333
H83024,15647.333333333334
H83027,5904.666666666667
H83028,3461.6666666666665
H83029,4352.333333333333
H83030,3272.6666666666665
H83031,3535.0
H83033,3471.0
H83034,7551.666666666667
H83037,7316.333333333333
H83039,7388.0
H83040,3844.3333333333335
H83042,7486.333333333333
H83044,18595.333333333332
H83048,1814.0
H83049,2623.6666666666665
H83050,6118.666666666667
H83052,2517.6666666666665
H83053,14885.666666666666
H83608,4441.0
H83620,3535.6666666666665
H83624,7880.333333333333
H83627,6554.0
H83631,9529.333333333334
Y02962,5707.666666666667
Y05317,7883.333333333333
Y05318,6206.0
E84059,4181.333333333333
E85006,4665.666666666667
E85013,3965.3333333333335
E85014,9456.0
E85019,8711.0
E85021,7050.333333333333
E85023,2649.6666666666665
E85028,8746.333333333334
E85034,6306.0
E85041,5495.0
E85046,5913.0
E85049,7064.333333333333
E85050,7920.0
E85051,6501.666666666667
E85053,3999.6666666666665
E85054,10510.333333333334
E85057,10226.333333333334
E85061,3352.6666666666665
E85064,4475.0
E85066,3538.0
E85069,4282.0
E85075,4433.333333333333
E85083,5800.333333333333
E85088,3921.6666666666665
E85090,4089.6666666666665
E85091,1674.0
E85096,8343.666666666666
E85098,4040.6666666666665
E85099,3337.6666666666665
E85103,2948.6666666666665
E85105,1835.0
E85107,7598.0
E85108,5102.333333333333
E85109,3396.3333333333335
E85111,4737.333333333333
E85112,5130.0
E85119,8238.333333333334
E85120,8328.666666666666
E85121,11577.333333333334
E85122,15918.0
E85123,7536.0
E85127,9402.666666666666
E85129,5972.666666666667
E85130,4254.666666666667
E85617,3194.0
E85623,2045.6666666666667
E85628,8842.333333333334
E85630,3031.0
E85635,5752.666666666667
E85640,3406.0
E85643,5627.666666666667
E85656,3843.3333333333335
E85657,10145.0
E85663,9717.333333333334
E85677,4646.333333333333
E85682,6842.0
E85687,1513.6666666666667
E85694,3587.3333333333335
E85712,7207.666666666667
E85714,3174.3333333333335
E85721,2178.0
E85723,4194.0
E85725,7100.333333333333
E85726,2851.6666666666665
E85728,240.33333333333334
E85733,1545.6666666666667
E85740,2368.6666666666665
E85743,3083.0
E85745,6858.0
Y01221,2964.3333333333335
Y02342,8280.666666666666
F85002,12327.0
F85003,8616.666666666666
F85004,13266.0
F85010,4732.333333333333
F85015,4440.0
F85016,6533.666666666667
F85020,8701.333333333334
F85023,8900.666666666666
F85024,2363.6666666666665
F85025,11240.333333333334
F85027,11785.666666666666
F85029,13094.666666666666
F85032,9544.0
F85033,17207.666666666668
F85035,10107.333333333334
F85036,4349.0
F85043,3924.0
F85048,4866.666666666667
F85053,6132.333333333333
F85055,5053.333333333333
F85072,9758.666666666666
F85076,12982.333333333334
F85625,6293.333333333333
F85634,3175.0
F85642,8650.0
F85650,4947.0
F85652,4720.0
F85654,3990.0
F85656,2210.3333333333335
F85663,4743.333333333333
F85666,4251.666666666667
F85676,4859.0
F85678,4256.333333333333
F85681,2349.0
F85682,4667.0
F85684,5670.0
F85686,2614.6666666666665
F85700,5470.0
F85701,10232.666666666666
F85703,7578.666666666667
F85707,3865.3333333333335
Y00057,5339.666666666667
Y00612,6500.0
Y03402,20121.666666666668
E85001,8198.666666666666
E85004,7464.0
E85007,12841.666666666666
E85015,7441.666666666667
E85018,2018.0
E85024,5312.333333333333
E85030,7156.0
E85035,5214.333333333333
E85040,9925.666666666666
E85045,3749.3333333333335
E85052,6271.0
E85056,7255.666666666667
E85058,7821.666666666667
E85060,6158.333333333333
E85062,11696.333333333334
E85071,1695.3333333333333
E85113,7077.666666666667
E85115,3187.6666666666665
E85126,7462.0
E85600,5032.0
E85605,8402.333333333334
E85625,3876.0
E85658,4232.333333333333
E85683,4368.0
E85692,7388.0
E85693,8097.0
E85696,8851.0
E85697,5518.0
E85699,5898.0
E85700,1980.6666666666667
E85707,4582.0
E85708,4744.0
E85716,10199.333333333334
E85718,4555.333333333333
E85732,395.6666666666667
E85734,4980.0
E85735,3858.6666666666665
E85736,6248.0
E85739,9006.666666666666
E85744,10510.666666666666
E85746,3970.0
E85750,7511.333333333333
Y02671,16091.0
G83003,4843.0
G83012,16685.333333333332
G83013,6479.666666666667
G83015,5259.333333333333
G83019,11918.0
G83021,14764.666666666666
G83022,2508.6666666666665
G83026,7846.666666666667
G83030,5483.666666666667
G83034,4905.0
G83039,8801.666666666666
G83044,11302.0
G83060,6822.666666666667
G83065,16920.0
G83067,25576.0
G83628,8857.666666666666
G83631,4676.666666666667
G83633,4581.0
G83635,4619.333333333333
G83641,2462.0
G83647,6747.666666666667
G83651,6104.333333333333
G83654,5490.0
G83663,2397.6666666666665
G83673,4997.666666666667
Y02222,3662.6666666666665
Y02974,8132.0
Y03755,9274.666666666666
E85003,19690.666666666668
E85005,3381.0
E85008,7778.666666666667
E85016,10620.666666666666
E85020,14200.0
E85025,5784.333333333333
E85029,13621.0
E85032,4960.333333333333
E85033,10369.333333333334
E85038,5184.333333333333
E85042,5596.0
E85048,6855.0
E85074,4824.666666666667
E85077,3446.3333333333335
E85118,7012.666666666667
E85124,28755.666666666668
E85125,4649.0
E85128,12231.333333333334
E85624,6816.333333333333
E85636,9804.666666666666
E85649,3042.0
E85659,1890.3333333333333
E85672,1183.6666666666667
E85685,8620.333333333334
E85748,6798.0
Y02589,8440.666666666666
F85007,16898.0
F85008,14621.0
F85013,10511.666666666666
F85014,15593.666666666666
F85017,7036.333333333333
F85028,7845.0
F85030,13793.666666666666
F85031,10640.666666666666
F85034,3681.3333333333335
F85045,4651.333333333333
F85046,4409.333333333333
F85052,1646.0
F85060,6091.0
F85064,4756.0
F85065,3207.0
F85069,8349.666666666666
F85071,9019.0
F85615,5466.666666666667
F85623,4159.333333333333
F85628,4518.0
F85645,3037.0
F85669,14036.0
F85688,6640.666666666667
F85705,12496.0
F85711,4.0
Y01655,11092.333333333334
Y02117,12551.333333333334
Y03035,22233.333333333332
Y03135,10267.666666666666
Y05330,2181.6666666666665
E84004,8852.0
E84008,11063.666666666666
E84009,12230.666666666666
E84014,8942.0
E84018,7815.0
E84022,7078.333333333333
E84024,20296.333333333332
E84039,12787.333333333334
E84040,4017.0
E84044,10149.0
E84057,13728.666666666666
E84058,21477.333333333332
E84061,11178.666666666666
E84062,4841.0
E84068,15646.666666666666
E84069,12812.666666666666
E84075,6444.333333333333
E84601,7353.666666666667
E84617,4195.666666666667
E84646,7369.333333333333
E84647,3346.0
E84653,2775.0
E84657,367.6666666666667
E84658,5388.0
E84663,6731.666666666667
E84676,3819.0
E84680,3964.0
E84681,3227.6666666666665
E84693,7919.666666666667
E84713,4005.0
Y03528,8.0
Y05080,2398.6666666666665
F82006,11775.666666666666
F82008,14674.0
F82009,18349.666666666668
F82011,10720.666666666666
F82013,16999.0
F82014,7173.333333333333
F82016,7529.666666666667
F82019,6896.666666666667
F82021,9555.333333333334
F82022,12629.333333333334
F82023,3329.6666666666665
F82028,8348.666666666666
F82030,11920.0
F82031,4863.666666666667
F82033,3671.3333333333335
F82045,3140.3333333333335
F82053,4294.333333333333
F82055,6116.333333333333
F82607,5257.666666666667
F82609,4560.666666666667
F82610,3001.3333333333335
F82614,3184.3333333333335
F82619,1974.3333333333333
