practice_id,selected_measure_type,b_measures_savings_per_person,measures_savings_per_person,b_lp_spend_per_person,lp_cost_per_person
N82066,cost_measure,0.1943652629065868,0.1926608084365258,0.4191367763236052,0.3130656952792452
P91013,cost_measure,0.12276185655985138,0.08544408894884578,0.10369260750619345,0.08564664500191844
G82007,cost_measure,0.2853028541529063,0.2797959453030757,0.3288155972270876,0.21011499417865082
A84007,cost_measure,0.10861959014696695,0.19021208746420956,0.21175094658179952,0.20802816005029323
L81004,cost_measure,0.11527907001250147,0.09206537488643304,0.11545710014469096,0.09787381638733438
F81001,cost_measure,0.09350333889349086,0.08401815224638845,0.11201046705441901,0.08917056144035036
E82100,cost_measure,0.10397578443135055,0.12779470325844683,0.2417495349359442,0.20170841121288213
E87681,cost_measure,0.14383543952028674,0.16274738067396693,0.31926133714036903,0.28044847391419153
G81019,cost_measure,0.10842468927430797,0.10654783113416827,0.2057526864857678,0.16968223273295982
L84015,cost_measure,0.1218731584187344,0.06149163397426337,0.1367332269641266,0.1170857011819783
E82046,cost_measure,0.13533074318074884,0.1430583742825704,0.11377827181280376,0.06939419179058604
D81029,cost_measure,0.10116896146437307,0.08778812158466033,0.07784423940600926,0.05295708621553906
F86007,cost_measure,0.09315592741637463,0.07475423231767446,0.2332029949243061,0.12321328987709
L81018,cost_measure,0.12564679667548279,0.10064694604449223,0.20334700568269132,0.17513164631564854
H82615,cost_measure,0.30205097242016804,0.36576837059076367,0.1914449744737175,0.11721739569541015
L83034,cost_measure,0.15701418165207665,0.14099795447496216,0.19123509819207365,0.16775155869119748
L81131,cost_measure,0.22591782365095203,0.18747788889940978,0.13684202354986996,0.11862829826149102
D81031,cost_measure,0.09586690512418691,0.08566433903226346,0.06871967520426138,0.04908086850606118
D82068,cost_measure,0.2120534174141447,0.2406109817134301,0.20935443694745756,0.1754142031132692
C83055,cost_measure,0.4146525924642368,0.42996238353462524,0.1599625943823929,0.13200319083627746
N85013,cost_measure,0.2398082114035007,0.1617116741558614,0.3027035133655106,0.23915661279034767
E82090,cost_measure,0.13980925896785168,0.1059186797372967,0.1746166066208118,0.1673662089110919
E83016,cost_measure,0.08684181812699862,0.07885873491960814,0.06911422637440955,0.07221383566802979
F81181,cost_measure,0.12352536316273534,0.09286418774032282,0.09339135916542207,0.06364088568692272
F81062,cost_measure,0.21712319823813525,0.16104854653000542,0.2534996169161425,0.08331121032089243
H82056,cost_measure,0.15272822885805282,0.14822056396947705,0.09976451037639875,0.09941430430966726
N81125,cost_measure,0.3261959616603016,0.2586908644348094,0.1847143578026374,0.17490113705087107
M85030,cost_measure,0.12689697932741273,0.08578524231858761,0.07701004290082485,0.08639320461452067
G81043,cost_measure,0.24590981412175916,0.20075506171084137,0.32604526214010787,0.3088668029700114
N81082,cost_measure,0.13418562814705207,0.11025700679751765,0.1382226341323274,0.12085768488237283
P85006,cost_measure,0.2786459641116203,0.2018869187316785,0.3993393763841548,0.26825323533478956
P82014,cost_measure,0.28589509433936994,0.29192637537293203,0.21414748084120852,0.21316127016569822
D83012,cost_measure,0.1012485732949419,0.11276893163784345,0.17623990444867318,0.148255865681941
J82154,cost_measure,0.14343519935132157,0.10134991347756017,0.20380293192465518,0.14469000587652606
C88045,cost_measure,0.2500208979895913,0.23523326802172212,0.11822874859988647,0.10366775103738059
J82009,cost_measure,0.19093639945404509,0.1499654089497017,0.2430821792943302,0.2094528553266883
D81057,cost_measure,0.09634601195044967,0.09102772591829585,0.0873481448713824,0.06505435328526714
F85035,cost_measure,0.1940612629193479,0.17384817164258093,0.14029603534407867,0.10471018884190539
G82111,cost_measure,0.20826291721187032,0.20912774720237945,0.23410306142997794,0.22578120652309758
E83027,cost_measure,0.358055671279923,0.38664211002256305,0.10961781257572249,0.07695831304024535
E83024,cost_measure,0.16294249773764816,0.1235950759566015,0.21870221899029818,0.17975966708947988
L83120,cost_measure,0.17123082816957505,0.19946910714716018,0.15939394759719308,0.09699535617892512
P91014,cost_measure,0.14811812880927078,0.11470109936794215,0.10514180755955803,0.09613830630950237
C83031,cost_measure,0.26792749614294886,0.21158837047293325,0.2020754347063906,0.28889712742863033
J82166,cost_measure,0.2844266797839152,0.26852600818884825,0.24201122413372977,0.135829256129251
F81097,cost_measure,0.13824224963526732,0.10242432151979258,0.1944326722102601,0.08856804112979835
P81059,cost_measure,0.3201076219985552,0.32818238093708807,0.42965295594607095,0.27940804992239704
J82112,cost_measure,0.16025110063798786,0.12343505099722635,0.21567177657095293,0.15417857147335517
N82024,cost_measure,0.18145627873303752,0.14565195310251242,0.2653356964472914,0.20736166517760285
F81127,cost_measure,0.25160172736934666,0.26794758225037557,0.1507053096047464,0.11210934709652938
C88021,cost_measure,0.3349252399526413,0.4001091492334987,0.1337728449512606,0.1236473594377563
F81123,cost_measure,0.08609554725092117,0.06810712134716905,0.11939245611254982,0.12915126282741932
L82022,cost_measure,0.2820486324631941,0.28637972121115457,0.2925801656271694,0.24433957561132194
L81025,cost_measure,0.192182007712202,0.1646285595132102,0.10817827989989329,0.08791953435668973
D81043,cost_measure,0.0798082035184578,0.07523119361971092,0.09871757791900704,0.0984597274804433
H85027,cost_measure,0.15668286200627596,0.1380779794425876,0.2941284078208424,0.2636524045379525
C83049,cost_measure,0.3443488093164511,0.1184801731171912,0.17562526840946055,0.17507639279695966
G82141,cost_measure,0.30517344578615074,0.31624905755971583,0.5940482718880165,0.3914514680759969
F81037,cost_measure,0.27628021809949765,0.2577322524902409,0.19544226687330177,0.20303035373115172
P87024,cost_measure,0.23081061267286143,0.10223538388048564,0.14811940699173362,0.09104293302530224
M81011,cost_measure,0.8152849563982725,0.29990759024659697,0.13547285419092447,0.04773812145231224
F81096,cost_measure,0.2204436964527935,0.11189938921289666,0.17446252066288806,0.12218139354088622
J82150,cost_measure,0.2298152773628989,0.24043286466216549,0.4711697029657913,0.17431204105585382
J82139,cost_measure,0.14821124780289022,0.11986322548396364,0.4365588045819972,0.2666704370943558
J82074,cost_measure,0.2419332807644989,0.21389216630788968,0.2010348482149426,0.14646676582838397
N85025,cost_measure,0.6053374976791185,0.5455195679507707,0.2697908030985439,0.2282024807139129
G82233,cost_measure,0.20791552291165913,0.19510300528901287,0.268077843914357,0.2508398295291175
D83033,cost_measure,0.24757127803055734,0.287427064419724,0.19301633410713748,0.19348743864030618
L81046,cost_measure,0.29823352160342215,0.24597841587412353,0.1987927078987751,0.12552546488101515
A81053,cost_measure,0.5503977811889172,0.6064444654320736,0.1763793254655626,0.13184865718230093
H85041,cost_measure,0.14125278828548718,0.05331514126753265,0.23929664486835442,0.1048691817145321
J82039,cost_measure,0.29773626682546417,0.3395551921332976,0.18317228731676524,0.14849833742097088
N85008,cost_measure,0.28134409733985705,0.15072821804563993,0.15416217524522147,0.1551250136527896
M81042,cost_measure,0.3688858027305342,0.17898234527425272,0.2702569100998733,0.08887088036561204
C83018,cost_measure,0.1918387364211535,0.19035741217491936,0.1816708607844544,0.14878653894951616
D83037,cost_measure,0.16060769586644988,0.15156047854019278,0.18729675825080022,0.17704064217320142
F81030,cost_measure,0.14042296636356524,0.12674239590623185,0.24753317090177854,0.1947835832604263
P91009,cost_measure,0.19986301548227164,0.21893622764743603,0.1586600616826976,0.1409552696087308
D83057,cost_measure,0.3030691488720223,0.3001226658888648,0.2330228849402624,0.2068872900421189
E84009,cost_measure,0.20272045474306594,0.18549943774794284,0.14693805330380919,0.14233847960970775
N81035,cost_measure,0.29313310495007877,0.276525783409885,0.39892487666836346,0.34555646065498835
G82161,cost_measure,0.1609638349670311,0.147768054630335,0.2604111545247503,0.24684161604209126
C82064,cost_measure,0.28414690155820505,0.28043556074140086,0.2920606632666331,0.29075838821995503
H82092,cost_measure,0.4006149279427086,0.3570121392308603,0.11924183017751679,0.11099902343057642
P91604,cost_measure,0.21226542126075246,0.18858322755110923,0.1157271850352939,0.11183622895843988
L83013,cost_measure,0.20197874219787448,0.18128345060157441,0.18750157404051207,0.18805284980376655
H81076,cost_measure,0.2554175015408027,0.2505823567762145,0.280018232439006,0.244037915147297
B81043,cost_measure,0.21061440474001628,0.267599003902455,0.18643271301971467,0.1797787823454592
C88005,cost_measure,0.27955246998722383,0.19679037638908387,0.07112535761845934,0.07379927987893203
G82097,cost_measure,0.21753964628011244,0.20938382783617984,0.30893713585020616,0.21743326973942093
M84615,low-priority,0.009274812444843641,0.018072301085438964,0.06909088204262809,0.05961926111631176
F85017,low-priority,0.007566038456584713,-0.000764751564309113,0.19260113903249493,0.1421348806465917
E83624,low-priority,0.029995137627995654,-0.00855532440012457,0.048649563337157906,0.01833657125291395
F86624,low-priority,0.02086638837845975,0.01776840999811004,0.1647343120410318,0.16571891838637873
L81027,low-priority,0.011060446456532484,0.02332247233489901,0.09630823612057628,0.0677308993266332
H84639,low-priority,0.015492867019896647,0.01662695894995983,0.03668459162589756,0.03548349339888646
E81076,low-priority,0.020253322516173018,0.024597472925684816,0.06314037898148422,0.05393755641078474
F82671,low-priority,0.04052807192060464,0.02766925381225316,0.2536542376821112,0.18104738386757357
F85052,low-priority,0.0711154420820875,0.07707742251107653,0.13661034789072624,0.08729289908982736
F85634,low-priority,0.026603067875738167,-0.0033473358227744296,0.018682941039019667,0.013159921467621917
E84702,low-priority,0.04745256471799763,0.039782631302865086,0.15532528275745763,0.20586930946643675
F81618,low-priority,0.04207152258581372,0.021538389491490086,0.17060625797854967,0.05102214296268773
E84696,low-priority,0.06858331016367043,0.1522667480570375,0.16644582754336104,0.11191393744466323
L84063,low-priority,0.041066829893322825,0.03142203008035983,0.16864205577461513,0.13133350664990492
B82086,low-priority,0.07902010181964689,0.07448785796682378,0.0547321168419536,0.06408332123171231
E81611,low-priority,0.03326697953857538,0.0254258723029983,0.03577715639435151,0.05248265034708145
P82633,low-priority,0.08970243947701645,0.02796725068978679,0.15037052511542656,0.08872445486253358
F84708,low-priority,0.023193154409116602,0.03504030296930418,0.13742384528075607,0.1224631928586743
E85685,low-priority,0.018998818878797747,0.02369616268355916,0.11433503619018612,0.10529232894387013
F83682,cost_measure,0.09156987369577155,0.653841143281366,0.07129077279869529,0.046557052725932635
F84670,cost_measure,0.06186449678279173,-4.2814095912274054e-19,0.16575436062123922,0.09797577898934916
G82622,cost_measure,0.12409964309947692,0.17390236528286437,0.3326028740646499,0.35584432950778316
P87627,cost_measure,0.09452545098922979,0.056506770395259746,0.08302619847926908,0.058925690622570574
K84065,cost_measure,0.06845756834785671,0.10423769764649377,0.10448570300394473,0.08569753484449641
F85678,cost_measure,0.04904431640023276,-8.296855858945588e-19,0.04806413122611303,0.03811749324628379
F86087,cost_measure,0.039857775353294995,0.15076604850026987,0.07811113943020648,0.02439442554473941
B82029,cost_measure,0.11463752466793176,0.29774541786659836,0.13881292006311752,0.16623067348725623
G82690,cost_measure,0.1514150014438933,0.14458390410049934,0.21673753436360232,0.20166846398865254
E82049,cost_measure,0.08334290235728721,0.19431300293365547,0.059766003348311066,0.06744877929440429
F82023,cost_measure,0.06638887124565976,0.17029086513741207,0.09259523432764842,0.069605553050883
F82040,cost_measure,0.13640228536504084,0.23706556691375744,0.10846408839245822,0.08884239442486327
K84045,cost_measure,0.04237552582827348,0.06755418225543282,0.1274079046120921,0.05625719702043698
M83130,cost_measure,0.11136000803373411,0.18321584828244186,0.1519402771361908,0.11741943081233086
E85740,cost_measure,0.1534440987768796,0.24175755666932408,0.053891254464488315,0.03888718053921363
C82102,cost_measure,0.08756480524610538,0.1805004823174352,0.07936547980337813,0.11283849588355813
E84684,cost_measure,0.17218279379952126,0.28263173750760073,0.09641380102210642,0.06586432072234165
M91639,cost_measure,0.1608153878304089,0.3258116189189189,0.13849227502549388,0.19177143328871876
H82027,cost_measure,0.1037980675405061,0.0672632961552412,0.16445319700060282,0.0359213682944643
N85648,cost_measure,0.15129482524203822,0.36018023350757233,0.27378290276596967,0.18823243195822784
N85052,cost_measure,0.11878354654814245,0.29526402339923175,0.12642979431669651,0.13847607178756724
F85034,cost_measure,0.11226153274703625,0.19070802904761178,0.2647748807865096,0.2573412549419043
G81656,cost_measure,0.11134822156617485,0.18040878034608784,0.06266476093286798,0.06993707871141709
A82617,cost_measure,0.1849960158723692,0.4147531635944956,0.05074461045296168,0.051676561898424976
K84080,cost_measure,0.09461714774557713,1.2424247871307923e-18,0.03549184386042166,0.03369716867135509
E83034,cost_measure,0.08037113744723938,0.11565382474860858,0.0764792885004439,0.056151176704055436
F84656,cost_measure,0.07307425569073614,0.2787457836197927,0.09363411083325282,0.05886835174432266
F81656,cost_measure,0.18852327290333432,0.38424404683419056,0.11292223085146884,0.10200496308821735
K82042,cost_measure,0.1072821075025085,0.08868955261961421,0.06403388581976527,0.06196408080364254
E83005,cost_measure,0.07059110394829018,0.09864622627985827,0.13324686413838221,0.0898080621641685
F81729,cost_measure,0.09653758436933943,0.15835601167958482,0.1670961955214001,0.10091489903061579
F82686,cost_measure,0.1440877739816825,0.23883635531929276,0.19118180851986488,0.0320097475307036
P88600,cost_measure,0.3358006862677751,0.7303374141735168,0.07809680544225539,0.08042031793312754
P86620,cost_measure,0.31577963741645515,0.4784706409034101,0.2256787063427485,0.2201256531994297
M83703,cost_measure,0.07971263761050168,0.3446501548564557,0.19696743733943356,0.14508860380317537
D82080,cost_measure,0.07487888793980198,0.1917389572761004,0.09981386381742269,0.07771422339240083
H81104,cost_measure,0.05643170016982935,0.06694914056375983,0.32366364281928106,0.15593155884910923
P85614,cost_measure,0.1633038611643153,0.15441716992554444,0.08749978863055792,0.07986978859104465
K82055,cost_measure,0.06505481445321859,0.11846118377149199,0.07758804537134545,0.03787370444589164
F84063,cost_measure,0.10068342150447719,0.13299048827883586,0.11695994280217602,0.09733319875064445
P87015,cost_measure,0.11697424332580156,0.5470278102293001,0.12603735087372472,0.0879588211519484
Y01221,cost_measure,0.13828356919764156,0.22034415049815184,0.17244096417518437,0.1312103614559088
H81131,cost_measure,0.238122729169174,0.2730488019053315,0.06477537837681488,0.06498621708101672
K82049,cost_measure,0.0381614330777758,0.05793607155877971,0.2548700163955641,0.2834332324923906
E85694,cost_measure,0.09286417514515885,0.1307904806309386,0.0546380298249344,0.045803351016917765
H82100,cost_measure,0.09213456856260285,0.12525001527983165,0.17541882970293626,0.08113399594220896
P87659,cost_measure,0.14455486274597157,0.3347564434198667,0.08193982347145409,0.06004583148324998
H81107,cost_measure,0.09607660976509132,0.1372622132886588,0.1092421853625915,0.07370922772326913
K84008,cost_measure,0.06687632826364905,0.13838373502993134,0.13655763262385454,0.11205214456024568
N85001,cost_measure,0.22673668401040425,0.23780797570206932,0.18979437972935762,0.17607698431168348
J82605,cost_measure,0.17984765293556704,0.2155002188512611,0.11154441397388504,0.10953584115283876
J83024,cost_measure,0.09685796438643744,0.2583855164857762,0.2761695806047626,0.1371237790306118
P84055,cost_measure,0.5029111074385587,0.6238297981301871,0.21952411896370058,0.23643962985029168
E83639,cost_measure,0.13737272836953668,0.17077233133847827,0.11523309138968513,0.09048980099432498
F81613,cost_measure,0.15913302630430817,0.2609604122787871,0.18694071474710489,0.1677180638321474
N85053,cost_measure,0.24216885038051864,0.6354130857431105,0.15301991672725526,0.1710604249648381
N81642,cost_measure,0.13220479438426905,0.32871713432346134,0.2755312538553342,0.2302853140696815
F86731,cost_measure,0.15692097090288906,0.0644588876848163,0.17121156602993842,0.01806570711140803
K83017,cost_measure,0.07284287879277401,0.06361343997834464,0.06752939786472564,0.05965198470289619
D82085,cost_measure,0.10503669451707331,0.07493678504127849,0.15024983429859,0.2818667052078007
P91029,cost_measure,0.11546244262594119,0.16691346456721073,0.18555132708997676,0.17390346236651866
P87651,cost_measure,0.13840858321651553,0.3532904183752143,0.08353532753651584,0.08115947179375255
F86702,cost_measure,0.190764749499912,0.20000016305840393,0.09716810032773371,0.03858752024754497
B82023,cost_measure,0.15345972944715552,0.22890970250370374,0.18889040174200933,0.17144277340973046
P82037,cost_measure,0.09743496433367163,0.16508933155022976,0.21406118324180923,0.18587527184908717
E85680,cost_measure,0.08726109540653487,0.1517817523845987,0.08366925506360211,0.07961185766428922
D81062,cost_measure,0.10824442795413565,0.12539966575119116,0.041736635091741005,0.050331704128618884
L81020,cost_measure,0.16438162593945357,0.2146633887673136,0.17518060346067682,0.14976934662377395
F85014,cost_measure,0.05336023347725341,0.06993222998380215,0.17255542414167296,0.09909226045290559
F81606,cost_measure,0.2987694921581681,0.6087831369929909,0.14697167637313416,0.07445517777245231
N85032,cost_measure,0.12197857434760075,0.29717082624789554,0.24167951015587102,0.1763949434313266
B81063,cost_measure,0.1601238290298121,0.2229600927420902,0.23619753713652974,0.10715805765010586
E86001,cost_measure,0.08129247329127104,0.0828790278386522,0.11161736735693566,0.07221712428840588
L84006,cost_measure,0.20060854974339876,0.10033140918893714,0.1945743118506059,0.17742673888639773
P81731,cost_measure,0.7427599820447562,1.4609064472571691,0.11017318498025999,0.09871242228525137
G81614,cost_measure,0.24780326766267147,0.1291690100226929,0.4184309334317259,0.21906768920864844
Y00437,cost_measure,0.13875220539522348,0.2446743088655284,0.09823725149056318,0.09012702587673276
E83010,cost_measure,0.06546239497463315,0.20176918102473307,0.07823356590254842,0.056149738998265517
L81649,cost_measure,0.052994906108559656,0.0898398237029438,0.10311714352221327,0.06548138401498069
L81044,cost_measure,0.09412494458327438,0.15582529281021956,0.13470336395148144,0.13064754690062122
E85750,cost_measure,0.08901459118394427,0.09277686741840395,0.12631805451831096,0.11974128082321489
D81003,cost_measure,0.10042929105030772,0.04975395484645432,0.13989226993536572,0.11952736122714064
L83027,cost_measure,0.1046008583184109,0.19353950178312526,0.3220146233595362,0.28072238596422366
C82044,cost_measure,0.13285842680263957,0.198058519349159,0.3290110966705804,0.33432417724363384
K84033,cost_measure,0.06412993609088831,0.0836315431907415,0.1113775899075802,0.11043772660144034
P81674,cost_measure,0.34430376239110877,0.31004315351889566,0.3124333463747055,0.24928344205553946
M85071,cost_measure,0.09385023599021705,0.1948246240646964,0.22544732204930795,0.17448462873652035
E85636,cost_measure,0.0952470595098723,0.026047586751400415,0.19719989359473683,0.16014418357876856
D83080,cost_measure,0.2527578165313646,0.4182840761734378,0.14292352602530164,0.1722064994083026
B85016,cost_measure,0.12186501999172028,0.06496808587743004,0.2057911073934697,0.1430609409934369
H85045,cost_measure,0.10014329881364505,0.13003798512131193,0.13179963184812793,0.09814313123995164
D83049,cost_measure,0.14863698501879657,0.17031095414058461,0.20051706106239975,0.1514359616843366
L83045,cost_measure,0.07329873182832664,0.15492437387483313,0.27150522999513566,0.24705916309683035
G81042,cost_measure,0.09916045118926421,0.1535041292490448,0.14306466451303215,0.06787465224281149
N85047,cost_measure,0.32379337795376856,0.7478481866082205,0.19602471084581763,0.22764124106574576
F86032,cost_measure,0.11742375750616553,0.24994464550317738,0.10886870167406706,0.1016134767556809
A86008,cost_measure,0.06571694856214523,0.11846032995549287,0.10897960057302672,0.07200035307615782
D82065,cost_measure,0.12186462456630162,0.24444463662504573,0.11477843568266588,0.07409562257581735
C82077,cost_measure,0.08758712196889865,0.1705568251804444,0.24916809671336776,0.20155711685291056
C83054,cost_measure,0.08716198851461932,0.15032093805546304,0.1024701597824767,0.12862834006706225
J83013,cost_measure,0.2707961825121882,0.4082582208847091,0.13252167240802198,0.11110247342917996
F84077,cost_measure,0.1343884686205065,0.02231836678087141,0.1343368869677655,0.10822045006403119
D81049,cost_measure,0.11454439932577355,0.20969318343868665,0.04886090141026086,0.06019410047438797
N81120,cost_measure,0.27841679148678783,0.4100648980670057,0.22924308420787956,0.13243594142464116
D83036,cost_measure,0.30942947867587145,0.29837542906737957,0.23494587780508638,0.2028249623486468
F82016,cost_measure,0.20612966672090346,0.21042280972440477,0.13602420962254233,0.11682795650628754
L83029,cost_measure,0.1754740938088682,0.5694272060305293,0.13651694985577004,0.15232516599041226
K84002,cost_measure,0.04892850312329251,0.07106476020954025,0.15943489341747152,0.12690610222468607
F86001,cost_measure,0.11501988472231295,0.1401769672554153,0.16597616439364168,0.16654268679774373
F85063,cost_measure,0.11270437432209555,0.0716469257293991,0.03656335583068682,0.03781003187752684
E85021,cost_measure,0.17363227077634452,0.08751771843918048,0.12849078113610174,0.11707810067828765
F81106,cost_measure,0.12172725970947026,0.20480466189708726,0.2943129758109014,0.06579361529632075
E83050,cost_measure,0.15243965144535057,0.3237510906172305,0.28827698375664873,0.2565350616538452
N85048,cost_measure,0.43873891360945777,0.6285844484736751,0.13501543951315906,0.13682051565328154
E83035,cost_measure,0.16251818716418612,0.17355115468413393,0.1629370707279582,0.12250874794045515
F81125,cost_measure,0.08801853572418142,0.09265856813092532,0.2064503939153745,0.16195556805993602
C83650,cost_measure,0.3771841081862817,0.9228119377775227,0.3655672083086451,0.21035413119455165
D83014,cost_measure,0.11016663215237384,0.15868753255112297,0.6873374991050031,0.9130194290466651
F81102,cost_measure,0.15327484661936605,0.3060232955808702,0.22413853133157907,0.17125269935060977
L83046,cost_measure,0.16487063611013514,0.14259922110704518,0.14574308024943378,0.1804910674012128
N85028,cost_measure,0.3035569069508946,0.42922444120242204,0.3115053937164305,0.3307272259597671
H82063,cost_measure,0.0711958760998051,0.08114163709861308,0.15307805569273272,0.10149844478370514
J82064,cost_measure,0.08680533549054063,0.1011493995718262,0.21134706934249167,0.18009224819360936
D81045,cost_measure,0.1925669171168944,0.365122386760047,0.10245473028837514,0.10184932894561337
F81056,cost_measure,0.16028710821831973,0.11457421994653351,0.13772070913684373,0.06358459956336669
F81026,cost_measure,0.3337320103361538,0.4830016270896186,0.3682605406953231,0.2998531180940019
J83050,cost_measure,0.15360626994811882,0.19306439095295005,0.12911935180256917,0.11592588539791988
G82018,cost_measure,0.3083835133079887,0.41514091846126644,0.3441196907360243,0.11918685958895407
F82013,cost_measure,0.1271333673162144,0.20886058944830352,0.18396238389070232,0.12256823550648949
G81030,cost_measure,0.1832194694006453,0.35658398915343104,0.3544590545401681,0.2909077064085418
N85012,cost_measure,0.1660935144187768,0.2830886532107824,0.15108099577231235,0.0923061586513186
C83038,cost_measure,0.21471097197830538,0.3560059913241217,0.24219353314082204,0.1885013228098559
N85016,cost_measure,0.25765164399744644,0.4212893691956251,0.34528629052690135,0.2627638589582809
L82035,cost_measure,0.16849149040793088,0.3445253679779222,0.28265438680016125,0.3231196717757347
E82109,cost_measure,0.14241383007959552,0.19359612928343475,0.21729491005484533,0.09581508874186
D81010,cost_measure,0.132925658337144,0.05855126206375327,0.1723518092855828,0.1980652451003026
L82044,cost_measure,0.21849639189581235,0.3707263452682808,0.2318653627597795,0.21449114297170174
H84055,cost_measure,0.2204723600276975,0.26776827686234483,0.21368958017639675,0.13043962986884738
F82009,cost_measure,0.0819001019238268,0.17140323937070207,0.1565387317344712,0.12075931717152756
K81021,cost_measure,0.14363313062854757,0.25782876060719273,0.18075746538162843,0.14448129846630772
J83009,cost_measure,0.12383801628940473,0.2834099033204197,0.16324345875265991,0.11220682366942288
M83015,cost_measure,0.2320498990465417,0.23888877238561584,0.2449442998004164,0.21451718775942935
C83635,cost_measure,0.2692661745288338,0.48870209357281835,0.3904369163029197,0.33940532926634337
N81046,cost_measure,0.1524222836285148,0.2787562542186997,0.19887339802895918,0.15993251386564955
K83068,cost_measure,0.4598525848621832,0.500648155774246,0.13317927455690026,0.1094484596521568
C82093,cost_measure,0.21854051251999726,0.4768683701125828,0.1573221549032362,0.16988420877998933
N85625,cost_measure,0.24766634895033243,0.49809716705038054,0.22034236685683115,0.16615561357964986
B82061,cost_measure,0.402595272128487,0.5997240249159982,0.10377256794953969,0.03460378270860904
B83056,cost_measure,0.43830624819416114,0.637209727204241,0.16825653460723042,0.17708898182432295
D81004,cost_measure,0.2085250389080762,0.3646714117764684,0.09839933846474472,0.09724282808453333
M83103,cost_measure,0.6688399506224818,0.6454309785579794,0.8357761765364082,0.4710803184569483
D83048,cost_measure,0.16209205099244184,0.31393241318954873,0.1594197017173816,0.11944737244398324
L81079,cost_measure,0.08333151733999884,0.15805588214046312,0.14170145802578232,0.10879254280566665
M83044,cost_measure,0.30888458906623256,0.5154634277083657,0.15189758395287734,0.12658271367355678
F81090,cost_measure,0.1901064603011936,0.31523736031628613,0.12111907887435075,0.09695861937016216
G82022,cost_measure,0.25826787102053755,0.35723643106700875,0.26176540892850714,0.1572618064641086
N85002,cost_measure,0.16203800557767306,0.355654744509024,0.22126885025366913,0.2211921416366466
P91018,cost_measure,0.19001570004068863,0.29815253999747154,0.14702537087704662,0.12248837247193008
D83039,cost_measure,0.17414587770774442,0.24037147206628698,0.08432348516402877,0.06713469682177108
M85028,cost_measure,0.08391982837290499,0.12361927783875215,0.1712185973106427,0.13587435602059844
C88028,cost_measure,0.39558575246302036,0.5798870414910067,0.10021160972426088,0.08691529834685881
N85044,cost_measure,0.1915483580527268,0.39107769079047655,0.34952860078990555,0.292534073550686
P81006,cost_measure,0.2851720713457688,0.4807099372790023,0.24539528640680935,0.17680840340177265
F82648,low-priority,0.04113758935457425,7.09360468312912e-18,0.04501219247967144,0.016716337291982537
K84082,low-priority,0.00883532769676828,-2.1844369710555688e-18,0.1468939911352392,0.13208108783432468
E87021,cost_measure,0.08508852048311705,0.04372563547478884,0.15589348320002025,0.13808039470241124
H81647,cost_measure,0.08088652846295764,0.12593685130299143,0.09556190196591546,0.15677772272648152
C83643,cost_measure,0.08253581612075019,0.08890645446231796,0.11833001592123712,0.07499143227025609
E84701,cost_measure,0.06061748713400271,-7.853036425288463e-19,0.06114300810215371,0.036244549463963376
F84088,cost_measure,0.09620662145519884,0.0733326168110731,0.10208188796818149,0.08516974600138212
B81628,cost_measure,0.16825005960658332,0.08573737329052401,0.10064804381107989,0.16784484005928796
P83620,cost_measure,0.08239073679653487,0.060737144820297045,0.17949203718735618,0.0947268718090093
A89026,cost_measure,0.12198360693674301,0.02922922782353455,0.15582524193357233,0.098333673803218
F81740,cost_measure,0.15933501021425217,3.6625914214438155e-18,0.19539421652487915,0.1282325710360506
C82656,cost_measure,0.16517188874050057,0.1744130209042463,0.130869361436166,0.0891824440150859
G82217,cost_measure,0.12663565430689527,0.2980899482789336,0.15191274138060026,0.07496693482168912
F85652,cost_measure,0.10224490643444727,0.0598142743981886,0.13494881686412943,0.10515467264190023
G85105,cost_measure,0.07015198352142044,0.03454063490735796,0.15050741898365524,0.09192548988649506
N82059,cost_measure,0.1008408181600299,0.12905018552599984,0.1331894651073766,0.12509437924762393
G83022,cost_measure,0.3686355232136341,0.133173859863249,0.03445376434508809,0.01845912586674238
A82029,cost_measure,0.10813306323081243,0.09369594681925508,0.40052492217810487,0.3928980183034611
L81127,cost_measure,0.09273541204765054,0.0740450452741831,0.18173877220130216,0.19970476838811474
A89614,cost_measure,0.08057869671209736,0.08353905043698104,0.1906235433514019,0.14030019398286037
E81632,cost_measure,0.07065243483646559,0.06604917668947105,0.07200513126121386,0.08393646977693969
L84025,cost_measure,0.08892810732511898,0.07021787509944014,0.15437874940945776,0.1436448817020354
F84079,cost_measure,0.032728856307722536,0.07989318762744796,0.13865200513606318,0.13558680578943483
K84056,cost_measure,0.1279444197781381,1.798387081144268e-18,0.1280908087686109,0.12984629625683874
F81622,cost_measure,0.13400270925960045,0.2852634108326622,0.5286401540894045,0.3795107696433169
K84034,cost_measure,0.1658265051610348,0.10353866511500238,0.06883644374087443,0.057537497887176
C88050,cost_measure,0.15746953586864773,0.13386766926650087,0.1680598245289397,0.1324362675806918
L81036,cost_measure,0.05862999741297799,0.03903355988321783,0.12473563126108587,0.09617779242021963
G83058,cost_measure,0.07732552626304907,0.16649019872236215,0.05488407561236012,0.03451523299616269
H84608,cost_measure,0.7095827547225106,0.12919621616505772,0.10880763882454106,0.10293255475602918
G82088,cost_measure,0.08244936110209675,0.10335099497557829,0.07359833367447756,0.0844078421128638
