practice_id,wave,method,contactable,sent,delivery_success,hits
Y02986,1,e,1,1,1,0
A81051,2,e,1,1,1,0
A81052,2,e,1,1,0,0
A81054,2,e,1,1,1,0
A82030,2,e,1,1,1,0
A82060,2,e,1,1,1,0
A82077,2,e,1,1,0,0
A84032,2,e,1,1,1,0
A86008,2,e,1,1,1,0
A87005,2,e,1,1,1,0
A89036,2,e,1,1,1,0
A89614,2,e,1,1,1,0
A89624,2,e,1,1,1,0
B81113,2,e,1,1,1,0
B82042,2,e,1,1,1,0
B82049,2,e,1,1,1,0
B82066,2,e,1,1,1,0
B85016,2,e,1,1,1,0
B85620,2,e,1,1,1,0
C82009,2,e,1,1,1,0
C82019,2,e,0,0,,0
C82102,2,e,1,1,1,0
C82112,2,e,1,1,1,0
C82656,2,e,0,0,,0
C83003,2,e,1,1,1,2
C83008,2,e,1,1,1,0
C83011,2,e,1,1,1,0
C83028,2,e,1,1,1,0
C83033,2,e,1,1,1,0
C83041,2,e,1,1,1,0
C83043,2,e,1,1,0,0
C83049,2,e,1,1,1,0
C83054,2,e,1,1,1,0
C83082,2,e,1,1,1,0
C83643,2,e,1,1,0,0
C83649,2,e,1,1,1,0
C88005,2,e,1,1,1,0
C88028,2,e,1,1,1,0
C88032,2,e,1,1,1,0
C88060,2,e,1,1,1,0
D81003,2,e,1,1,1,0
D81007,2,e,1,1,1,0
D81010,2,e,1,1,1,0
D81015,2,e,1,1,1,0
D81019,2,e,1,1,1,0
D81029,2,e,1,1,1,0
D81034,2,e,1,1,1,0
D81035,2,e,1,1,1,0
D81036,2,e,1,1,1,2
D81042,2,e,1,1,1,0
D81054,2,e,1,1,1,0
D81061,2,e,1,1,1,1
D81062,2,e,1,1,1,0
D81070,2,e,1,1,1,0
D81087,2,e,1,1,1,0
D82010,2,e,1,1,1,0
D82017,2,e,1,1,1,0
D82018,2,e,1,1,1,0
D82037,2,e,1,1,1,0
D82042,2,e,1,1,1,0
D82044,2,e,1,1,1,1
D82050,2,e,1,1,1,0
D82053,2,e,1,1,1,4
D82057,2,e,1,1,1,0
D82066,2,e,1,1,1,0
D82100,2,e,1,1,1,0
D83012,2,e,1,1,1,0
D83049,2,e,1,1,1,0
D83051,2,e,1,1,1,0
D83053,2,e,1,1,1,0
D83057,2,e,1,1,1,0
D83076,2,e,1,1,1,0
D83080,2,e,1,1,1,0
E81007,2,e,1,1,1,0
E81010,2,e,1,1,1,0
E81036,2,e,1,1,1,0
E82072,2,e,1,1,1,0
E82073,2,e,1,1,1,0
E82092,2,e,1,1,0,0
E82117,2,e,1,1,1,0
E82130,2,e,1,1,1,0
E82657,2,e,1,1,0,0
E83009,2,e,1,1,1,1
E83010,2,e,1,1,1,1
E83027,2,e,1,1,1,0
E83030,2,e,1,1,1,0
E83034,2,e,1,1,1,0
E83035,2,e,1,1,1,0
E83036,2,e,1,1,1,0
E83622,2,e,1,1,1,2
E84003,2,e,1,1,1,0
E84006,2,e,1,1,1,0
E84008,2,e,1,1,1,0
E84009,2,e,1,1,1,0
E84023,2,e,1,1,1,0
E84025,2,e,1,1,1,0
E84039,2,e,1,1,1,0
E84051,2,e,1,1,1,0
E84601,2,e,1,1,1,0
E84685,2,e,1,1,1,0
E85014,2,e,1,1,1,0
E85018,2,e,1,1,1,0
E85042,2,e,1,1,1,0
E85098,2,e,1,1,1,0
E85107,2,e,1,1,1,0
E85115,2,e,1,1,1,0
E85116,2,e,1,1,1,0
E85643,2,e,1,1,1,0
E85657,2,e,1,1,1,0
E85659,2,e,1,1,1,0
E85672,2,e,1,1,1,0
E85682,2,e,1,1,1,0
E85719,2,e,1,1,1,3
E85740,2,e,1,1,1,0
E86012,2,e,1,1,1,0
E86028,2,e,1,1,1,0
E87002,2,e,1,1,1,0
E87008,2,e,1,1,1,0
E87010,2,e,1,1,1,0
E87021,2,e,1,1,1,0
E87029,2,e,1,1,1,0
E87609,2,e,1,1,1,0
E87665,2,e,1,1,1,0
E87750,2,e,1,1,1,0
F81018,2,e,1,1,1,0
F81028,2,e,1,1,1,0
F81031,2,e,1,1,1,0
F81032,2,e,1,1,1,0
F81078,2,e,1,1,1,0
F81079,2,e,1,1,0,0
F81085,2,e,1,1,1,0
F81090,2,e,1,1,1,0
F81096,2,e,1,1,1,0
F81102,2,e,1,1,1,0
F81120,2,e,1,1,1,0
F81121,2,e,1,1,1,2
F81159,2,e,1,1,1,0
F81606,2,e,1,1,1,0
F81635,2,e,1,1,1,0
F81683,2,e,1,0,,0
F81696,2,e,0,0,,0
F81721,2,e,1,1,1,1
F81724,2,e,1,1,1,0
F82003,2,e,1,1,1,0
F82013,2,e,1,1,1,0
F82016,2,e,1,1,1,0
F82023,2,e,1,1,0,0
F82025,2,e,1,1,1,2
F82609,2,e,1,1,1,0
F82647,2,e,1,1,0,0
F82666,2,e,1,1,1,0
F83004,2,e,1,1,1,0
F83052,2,e,1,1,1,0
F83053,2,e,1,1,1,0
F83633,2,e,1,1,1,0
F83658,2,e,1,1,1,0
F83660,2,e,1,1,1,0
F84022,2,e,1,1,1,0
F84069,2,e,1,1,1,0
F84083,2,e,1,1,1,0
F84670,2,e,1,1,1,0
F84686,2,e,1,1,1,0
F84702,2,e,0,0,,0
F84708,2,e,1,1,1,0
F85003,2,e,1,1,0,0
F85004,2,e,1,1,1,0
F85035,2,e,1,1,1,0
F85053,2,e,1,1,1,0
F85061,2,e,1,1,1,0
F85063,2,e,1,1,1,0
F85634,2,e,0,0,,0
F85640,2,e,1,1,1,0
F85697,2,e,1,1,1,0
F86007,2,e,1,1,1,0
F86011,2,e,1,1,1,0
F86012,2,e,1,1,1,0
F86641,2,e,1,1,1,0
F86692,2,e,1,1,1,2
F86700,2,e,1,1,1,0
F86702,2,e,1,1,1,0
F86704,2,e,1,1,1,0
F86707,2,e,1,1,1,0
G81016,2,e,1,1,1,0
G81019,2,e,1,1,1,0
G81033,2,e,1,1,1,0
G81076,2,e,1,1,0,0
G81083,2,e,1,1,1,0
G81694,2,e,1,1,1,0
G82007,2,e,0,0,,0
G82021,2,e,1,1,1,0
G82032,2,e,1,1,1,0
G82052,2,e,1,1,1,0
G82057,2,e,1,1,1,0
G82095,2,e,1,1,1,0
G82111,2,e,1,1,1,0
G82112,2,e,1,1,1,0
G82123,2,e,1,1,0,0
G82155,2,e,1,1,1,0
G82158,2,e,1,1,1,0
G82679,2,e,1,1,1,0
G82780,2,e,1,1,1,0
G83058,2,e,1,1,1,0
G83630,2,e,1,1,1,0
G84028,2,e,1,1,1,0
G84630,2,e,1,1,1,0
G85024,2,e,1,1,1,0
G85025,2,e,1,1,1,0
G85035,2,e,1,1,1,0
G85736,2,e,1,1,1,0
H81015,2,e,1,1,1,0
H81081,2,e,1,1,1,0
H81130,2,e,1,1,1,0
H81647,2,e,1,1,0,0
H82005,2,e,1,1,1,0
H82027,2,e,1,1,1,0
H82042,2,e,1,1,1,0
H82055,2,e,1,1,1,0
H82057,2,e,1,1,1,0
H82064,2,e,1,1,1,0
H82084,2,e,1,1,1,0
H84006,2,e,1,1,1,0
H84032,2,e,1,1,1,0
H84040,2,e,1,1,1,0
H84055,2,e,1,1,1,0
H84619,2,e,1,1,1,4
H85022,2,e,1,1,1,0
H85028,2,e,1,1,1,0
H85037,2,e,1,1,1,0
H85049,2,e,1,1,1,0
H85078,2,e,1,1,1,1
H85114,2,e,1,1,1,0
J81010,2,e,1,1,1,0
J82009,2,e,1,1,1,0
J82019,2,e,1,1,1,0
J82035,2,e,1,1,0,0
J82056,2,e,1,1,1,4
J82064,2,e,1,1,1,0
J82103,2,e,1,1,1,0
J82128,2,e,1,1,1,0
J82139,2,e,1,1,1,0
J82605,2,e,1,1,1,3
J83001,2,e,1,1,1,0
J83003,2,e,1,1,1,0
J83006,2,e,1,1,1,0
J83008,2,e,1,1,1,0
J83009,2,e,1,1,1,0
J83046,2,e,1,1,1,0
J83058,2,e,1,1,1,0
J83603,2,e,1,1,1,0
K81018,2,e,1,1,0,0
K81032,2,e,1,1,1,0
K81034,2,e,1,1,1,0
K82042,2,e,1,1,1,0
K82049,2,e,1,1,1,0
K82055,2,e,1,1,1,0
K83008,2,e,1,1,1,0
K83023,2,e,1,1,1,0
K84040,2,e,1,1,1,0
K84047,2,e,1,1,1,0
K84052,2,e,1,1,1,0
K84056,2,e,1,1,1,0
K84058,2,e,1,1,1,0
K84063,2,e,1,1,1,1
K84082,2,e,1,1,1,0
L81004,2,e,1,1,1,0
L81032,2,e,1,1,1,0
L81036,2,e,1,1,1,0
L81053,2,e,1,1,1,0
L81064,2,e,1,1,1,0
L81070,2,e,1,1,1,0
L81090,2,e,1,1,1,0
L81649,2,e,1,1,1,0
L82012,2,e,1,1,1,0
L82022,2,e,1,1,1,0
L82038,2,e,1,1,1,0
L82043,2,e,1,1,1,0
L82058,2,e,1,1,1,0
L83014,2,e,1,1,1,0
L83027,2,e,1,1,1,0
L84006,2,e,1,1,1,0
L84030,2,e,1,1,1,0
L84042,2,e,0,0,,0
L84065,2,e,1,1,1,0
L84075,2,e,0,0,,0
L84606,2,e,1,1,1,0
M81033,2,e,1,1,1,0
M81042,2,e,1,1,1,0
M81077,2,e,1,1,1,0
M81600,2,e,1,1,1,0
M81627,2,e,1,1,1,0
M82601,2,e,1,1,1,1
M83065,2,e,1,1,1,0
M83070,2,e,1,1,1,0
M83130,2,e,1,1,1,0
M84046,2,e,1,1,1,2
M84617,2,e,1,1,1,0
M84627,2,e,1,1,1,0
M85027,2,e,1,1,1,0
M85043,2,e,0,1,1,0
M85077,2,e,0,0,,0
M85092,2,e,1,1,1,0
M86021,2,e,1,1,1,0
M86044,2,e,1,1,1,0
M88612,2,e,1,1,1,0
M92647,2,e,1,1,1,0
N81005,2,e,1,1,1,0
N81037,2,e,1,1,1,0
N81120,2,e,1,1,1,0
N81642,2,e,1,1,1,0
N82004,2,e,1,1,1,0
N82060,2,e,1,1,1,0
N82662,2,e,1,1,1,0
N85002,2,e,1,1,1,0
N85016,2,e,1,1,1,0
N85021,2,e,1,1,0,0
N85034,2,e,1,1,1,0
N85047,2,e,0,1,1,0
N85648,2,e,1,1,1,1
P81082,2,e,1,1,1,4
P81096,2,e,1,1,1,0
P81146,2,e,0,0,,0
P81184,2,e,1,1,1,0
P82014,2,e,1,1,1,0
P84051,2,e,1,1,1,0
P84071,2,e,1,1,0,0
P84631,2,e,0,0,,0
P85006,2,e,1,1,1,0
P85614,2,e,1,1,1,0
P87016,2,e,1,1,1,0
P87627,2,e,1,1,1,0
P87651,2,e,0,0,,0
P89602,2,e,1,1,1,0
P91006,2,e,1,1,1,0
P91008,2,e,1,1,1,0
P91013,2,e,1,1,1,0
P91035,2,e,1,1,1,0
P91615,2,e,0,0,,0
P91631,2,e,1,1,1,0
P92639,2,e,1,1,1,0
Y00092,2,e,0,0,,0
Y00984,2,e,1,1,1,0
Y01127,2,e,1,1,1,0
Y01794,2,e,1,1,1,0
Y02414,2,e,1,1,1,0
Y02423,2,e,1,1,1,0
Y02462,2,e,1,1,0,0
Y02807,2,e,1,1,1,0
Y02986,2,e,1,1,1,0
A81051,3,e,1,1,1,0
A81052,3,e,1,1,0,0
A81054,3,e,1,1,1,0
A82030,3,e,1,1,1,0
A82060,3,e,1,1,1,0
A82077,3,e,1,1,0,0
A84032,3,e,1,1,1,0
A86008,3,e,1,1,1,0
A87005,3,e,1,1,1,0
A89036,3,e,1,1,1,0
A89614,3,e,1,1,1,0
A89624,3,e,1,1,1,0
B81113,3,e,1,1,1,0
B82042,3,e,1,1,1,0
B82049,3,e,1,1,1,0
B82066,3,e,1,1,1,0
B85016,3,e,1,1,1,0
B85620,3,e,1,1,1,0
C82009,3,e,1,1,1,0
C82019,3,e,0,0,,0
C82102,3,e,1,1,1,1
C82112,3,e,1,1,1,0
C82656,3,e,0,0,,0
C83003,3,e,1,1,1,0
C83008,3,e,1,1,1,0
C83011,3,e,1,1,1,0
C83028,3,e,1,1,1,0
C83033,3,e,1,1,1,0
C83041,3,e,1,1,1,0
C83043,3,e,1,1,0,0
C83049,3,e,1,1,1,0
C83054,3,e,1,1,1,0
C83082,3,e,1,1,1,0
C83643,3,e,1,1,0,0
C83649,3,e,1,1,1,0
C88005,3,e,1,1,1,0
C88028,3,e,1,1,1,0
C88032,3,e,1,1,1,0
C88060,3,e,1,1,1,0
D81003,3,e,1,1,1,0
D81007,3,e,1,1,1,0
D81010,3,e,1,1,1,1
D81015,3,e,1,1,1,0
D81019,3,e,1,1,1,0
D81029,3,e,1,1,1,0
D81034,3,e,1,1,1,0
D81035,3,e,1,1,1,0
D81036,3,e,1,1,1,0
D81042,3,e,1,1,1,0
D81054,3,e,1,1,1,0
D81061,3,e,1,1,1,0
D81062,3,e,1,1,1,0
D81070,3,e,1,1,1,0
D81087,3,e,1,1,1,0
D82010,3,e,1,1,1,0
D82017,3,e,1,1,1,0
D82018,3,e,1,1,1,0
D82037,3,e,1,1,1,0
D82042,3,e,1,1,1,0
D82044,3,e,1,1,1,1
D82050,3,e,1,1,1,0
D82053,3,e,1,1,1,0
D82057,3,e,1,1,1,0
D82066,3,e,1,1,1,0
D82100,3,e,1,1,1,0
D83012,3,e,1,1,1,0
D83049,3,e,1,1,1,0
D83051,3,e,1,1,1,0
D83053,3,e,1,1,1,0
D83057,3,e,1,1,1,0
D83076,3,e,1,1,1,0
D83080,3,e,1,1,1,0
E81007,3,e,1,1,1,1
E81010,3,e,1,1,1,0
E81036,3,e,1,1,1,0
E82072,3,e,1,1,1,0
E82073,3,e,1,1,1,0
E82092,3,e,1,1,0,0
E82117,3,e,1,1,1,0
E82130,3,e,1,1,1,0
E82657,3,e,1,1,0,0
E83009,3,e,1,1,1,0
E83010,3,e,1,1,1,0
E83027,3,e,1,1,1,0
E83030,3,e,1,1,1,1
E83034,3,e,1,1,1,0
E83035,3,e,1,1,1,0
E83036,3,e,1,1,1,0
E83622,3,e,1,1,1,0
E84003,3,e,1,1,1,0
E84006,3,e,1,1,1,0
E84008,3,e,1,1,1,0
E84009,3,e,1,1,1,0
E84023,3,e,1,1,1,0
E84025,3,e,1,1,1,0
E84039,3,e,1,1,1,0
E84051,3,e,1,1,1,1
E84601,3,e,1,1,1,0
E84685,3,e,1,1,1,0
E85014,3,e,1,1,1,0
E85018,3,e,1,1,1,0
E85042,3,e,1,1,1,0
E85098,3,e,1,1,1,0
E85107,3,e,1,1,1,0
E85115,3,e,1,1,1,0
E85116,3,e,1,1,1,0
E85643,3,e,1,1,1,0
E85657,3,e,1,1,1,0
E85659,3,e,1,1,1,0
E85672,3,e,1,1,1,0
E85682,3,e,1,1,1,1
E85719,3,e,1,1,1,0
E85740,3,e,1,1,1,0
E86012,3,e,1,1,1,0
E86028,3,e,1,1,1,0
E87002,3,e,1,1,1,0
E87008,3,e,1,1,1,0
E87010,3,e,1,1,1,0
E87021,3,e,1,1,1,0
E87029,3,e,1,1,1,0
E87609,3,e,1,1,1,1
E87665,3,e,1,1,1,0
E87750,3,e,1,1,1,0
F81018,3,e,1,1,1,0
F81028,3,e,1,1,1,0
F81031,3,e,1,1,1,0
F81032,3,e,1,1,1,0
F81078,3,e,1,1,1,0
F81079,3,e,1,1,0,0
F81085,3,e,1,1,1,0
F81090,3,e,1,1,1,0
F81096,3,e,1,1,0,0
F81102,3,e,1,1,1,0
F81120,3,e,1,1,1,0
F81121,3,e,1,1,1,0
F81159,3,e,1,1,1,0
F81606,3,e,1,1,1,0
F81635,3,e,1,1,1,0
F81683,3,e,1,0,,0
F81696,3,e,0,0,,0
F81721,3,e,1,1,1,0
F81724,3,e,1,1,1,0
F82003,3,e,1,1,1,2
F82013,3,e,1,1,1,0
F82016,3,e,1,1,1,0
F82023,3,e,1,1,0,0
F82025,3,e,1,1,1,0
F82609,3,e,1,1,1,0
F82647,3,e,1,1,0,0
F82666,3,e,1,1,1,0
F83004,3,e,1,1,1,0
F83052,3,e,1,1,1,0
F83053,3,e,1,1,1,0
F83633,3,e,1,1,1,0
F83658,3,e,1,1,1,0
F83660,3,e,1,1,1,0
F84022,3,e,1,1,1,0
F84069,3,e,1,1,1,0
F84083,3,e,1,1,1,0
F84670,3,e,1,1,1,0
F84686,3,e,1,1,1,1
F84702,3,e,0,0,,0
F84708,3,e,1,0,,0
F85003,3,e,1,1,0,0
F85004,3,e,1,1,1,0
F85035,3,e,1,1,1,0
F85053,3,e,1,1,1,0
F85061,3,e,1,1,1,0
F85063,3,e,1,1,1,0
F85634,3,e,0,0,,0
F85640,3,e,1,1,1,0
F85697,3,e,1,1,1,0
F86007,3,e,1,1,1,0
F86011,3,e,1,1,1,0
F86012,3,e,1,1,1,0
F86641,3,e,1,1,1,0
F86692,3,e,1,1,1,0
F86700,3,e,1,1,1,0
F86702,3,e,1,1,1,0
F86704,3,e,1,1,0,0
F86707,3,e,1,1,1,0
G81016,3,e,1,1,1,1
G81019,3,e,1,1,1,0
G81033,3,e,1,1,1,0
G81076,3,e,1,1,0,0
G81083,3,e,1,1,1,0
G81694,3,e,1,1,1,0
G82007,3,e,0,0,,0
G82021,3,e,1,1,1,0
G82032,3,e,1,1,1,0
G82052,3,e,1,1,1,0
G82057,3,e,1,1,1,0
G82095,3,e,1,1,1,0
G82111,3,e,1,1,1,0
G82112,3,e,1,1,1,0
G82123,3,e,1,1,0,0
G82155,3,e,1,1,1,0
G82158,3,e,1,1,1,0
G82679,3,e,1,1,1,0
G82780,3,e,1,1,1,0
G83058,3,e,1,1,1,0
G83630,3,e,1,1,1,0
G84028,3,e,1,1,1,0
G84630,3,e,1,1,1,0
G85024,3,e,1,1,1,0
G85025,3,e,1,1,1,0
G85035,3,e,1,1,1,0
G85736,3,e,1,1,1,0
H81015,3,e,1,1,1,0
H81081,3,e,1,1,1,0
H81130,3,e,1,1,1,0
H81647,3,e,1,1,0,0
H82005,3,e,1,1,1,0
H82027,3,e,1,1,1,2
H82042,3,e,1,1,1,0
H82055,3,e,1,1,1,0
H82057,3,e,1,1,1,0
H82064,3,e,1,1,1,0
H82084,3,e,1,1,1,0
H84006,3,e,1,1,1,0
H84032,3,e,1,1,1,0
H84040,3,e,1,1,1,1
H84055,3,e,1,1,1,0
H84619,3,e,1,1,1,0
H85022,3,e,1,1,1,0
H85028,3,e,1,1,1,0
H85037,3,e,1,1,1,0
H85049,3,e,1,1,1,0
H85078,3,e,1,1,1,0
H85114,3,e,1,1,1,0
J81010,3,e,1,1,1,0
J82009,3,e,1,1,1,0
J82019,3,e,1,1,1,0
J82035,3,e,1,1,0,0
J82056,3,e,1,1,1,0
J82064,3,e,1,1,1,0
J82103,3,e,1,1,1,0
J82128,3,e,1,1,1,0
J82139,3,e,1,1,1,0
J82605,3,e,1,1,1,0
J83001,3,e,1,1,1,0
J83003,3,e,1,1,1,0
J83006,3,e,1,1,1,0
J83008,3,e,1,1,1,0
J83009,3,e,1,1,1,0
J83046,3,e,1,1,1,0
J83058,3,e,1,1,1,0
J83603,3,e,1,1,1,0
K81018,3,e,1,1,0,0
K81032,3,e,1,1,1,0
K81034,3,e,1,1,1,0
K82042,3,e,1,1,1,0
K82049,3,e,1,1,1,0
K82055,3,e,1,1,1,0
K83008,3,e,1,1,1,0
K83023,3,e,1,1,1,1
K84040,3,e,1,1,1,0
K84047,3,e,1,1,1,0
K84052,3,e,1,1,1,1
K84056,3,e,1,1,1,0
K84058,3,e,1,1,1,0
K84063,3,e,1,1,1,0
K84082,3,e,1,1,1,0
L81004,3,e,1,1,1,0
L81032,3,e,1,1,1,0
L81036,3,e,1,1,1,0
L81053,3,e,1,1,1,0
L81064,3,e,1,1,1,0
L81070,3,e,1,1,1,0
L81090,3,e,1,1,1,0
L81649,3,e,1,1,1,0
L82012,3,e,1,1,1,0
L82022,3,e,1,1,1,0
L82038,3,e,1,1,1,0
L82043,3,e,1,1,1,0
L82058,3,e,1,1,1,0
L83014,3,e,1,1,1,0
L83027,3,e,1,1,1,0
L84006,3,e,1,1,1,0
L84030,3,e,1,1,1,0
L84042,3,e,0,0,,0
L84065,3,e,1,1,1,0
L84075,3,e,0,0,,0
L84606,3,e,1,1,1,0
M81033,3,e,1,1,1,0
M81042,3,e,1,1,1,0
M81077,3,e,1,1,1,0
M81600,3,e,1,1,1,0
M81627,3,e,1,1,1,0
M82601,3,e,1,1,1,0
M83065,3,e,1,1,1,0
M83070,3,e,1,1,1,0
M83130,3,e,1,1,1,0
M84046,3,e,1,1,1,0
M84617,3,e,1,1,1,0
M84627,3,e,1,1,1,0
M85027,3,e,1,1,1,0
M85043,3,e,0,0,,0
M85077,3,e,0,0,,0
M85092,3,e,1,1,1,0
M86021,3,e,1,1,1,0
M86044,3,e,1,1,1,0
M88612,3,e,1,1,1,0
M92647,3,e,1,1,1,0
N81005,3,e,1,1,1,0
N81037,3,e,1,1,1,0
N81120,3,e,1,1,1,0
N81642,3,e,1,1,1,0
N82004,3,e,1,1,1,0
N82060,3,e,1,1,1,0
N82662,3,e,1,1,1,0
N85002,3,e,1,1,1,0
N85016,3,e,1,1,1,0
N85021,3,e,1,1,0,0
N85034,3,e,1,1,1,0
N85047,3,e,0,0,,0
N85648,3,e,1,1,1,0
P81082,3,e,1,1,1,0
P81096,3,e,1,1,1,0
P81146,3,e,0,0,,0
P81184,3,e,1,1,1,0
P82014,3,e,1,1,1,0
P84051,3,e,1,1,1,0
P84071,3,e,1,1,0,0
P84631,3,e,0,0,,0
P85006,3,e,1,1,1,3
P85614,3,e,1,1,1,0
P87016,3,e,1,1,1,0
P87627,3,e,1,1,1,0
P87651,3,e,0,0,,0
P89602,3,e,1,1,1,0
P91006,3,e,1,1,1,0
P91008,3,e,1,1,1,0
P91013,3,e,1,1,1,0
P91035,3,e,1,1,1,0
P91615,3,e,0,0,,0
P91631,3,e,1,1,1,0
P92639,3,e,1,1,1,0
Y00092,3,e,0,0,,0
Y00984,3,e,1,1,1,0
Y01127,3,e,1,1,1,0
Y01794,3,e,1,1,1,0
Y02414,3,e,1,1,1,0
Y02423,3,e,1,1,1,0
Y02462,3,e,1,1,0,0
Y02807,3,e,1,1,1,0
Y02986,3,e,1,1,1,0
A81051,1,f,1,1,1,0
A81052,1,f,1,1,1,0
A81054,1,f,1,1,0,0
A82030,1,f,1,1,1,0
A82060,1,f,1,0,,0
A82077,1,f,1,1,1,0
A84032,1,f,1,1,1,0
A86008,1,f,1,1,1,0
A87005,1,f,1,1,1,0
A89036,1,f,1,1,1,0
A89614,1,f,1,1,1,0
A89624,1,f,1,1,0,0
B81113,1,f,1,1,1,0
B82042,1,f,1,1,1,0
B82049,1,f,1,1,1,0
B82066,1,f,1,1,1,0
B85016,1,f,1,1,1,0
B85620,1,f,1,1,1,0
C82009,1,f,1,1,0,0
C82019,1,f,0,1,1,0
C82102,1,f,1,1,1,0
C82112,1,f,1,1,1,0
C82656,1,f,0,1,1,0
C83003,1,f,1,1,1,0
C83008,1,f,1,1,1,0
C83011,1,f,1,1,1,0
C83028,1,f,1,1,1,0
C83033,1,f,1,1,1,0
C83041,1,f,1,1,1,0
C83043,1,f,1,1,1,0
C83049,1,f,1,1,1,0
C83054,1,f,1,1,1,0
C83082,1,f,1,1,1,0
C83643,1,f,1,1,1,0
C83649,1,f,1,1,1,0
C88005,1,f,1,1,1,0
C88028,1,f,1,1,1,0
C88032,1,f,1,1,1,0
C88060,1,f,1,1,1,0
D81003,1,f,1,1,1,0
D81007,1,f,1,1,1,0
D81010,1,f,1,1,1,0
D81015,1,f,1,1,1,0
D81019,1,f,1,1,1,0
D81029,1,f,1,1,1,0
D81034,1,f,1,1,1,0
D81035,1,f,1,1,1,0
D81036,1,f,1,1,1,0
D81042,1,f,1,1,1,0
D81054,1,f,1,1,1,0
D81061,1,f,1,1,1,0
D81062,1,f,1,1,1,0
D81070,1,f,1,1,1,0
D81087,1,f,1,1,1,0
D82010,1,f,1,1,1,0
D82017,1,f,1,1,1,0
D82018,1,f,1,1,1,0
D82037,1,f,1,1,1,0
D82042,1,f,1,1,1,0
D82044,1,f,1,1,1,0
D82050,1,f,1,1,1,0
D82053,1,f,1,1,1,0
D82057,1,f,1,1,1,0
D82066,1,f,1,1,1,0
D82100,1,f,1,1,1,0
D83012,1,f,1,1,1,0
D83049,1,f,1,1,1,0
D83051,1,f,1,1,1,0
D83053,1,f,1,1,1,0
D83057,1,f,1,1,1,0
D83076,1,f,1,1,1,0
D83080,1,f,1,1,1,0
E81007,1,f,1,1,1,0
E81010,1,f,1,1,1,0
E81036,1,f,1,1,1,0
E82072,1,f,1,1,1,0
E82073,1,f,1,1,1,0
E82092,1,f,1,1,1,0
E82117,1,f,1,1,1,0
E82130,1,f,1,1,1,0
E82657,1,f,1,1,1,0
E83009,1,f,1,1,1,0
E83010,1,f,1,1,1,0
E83027,1,f,1,1,1,0
E83030,1,f,1,1,1,0
E83034,1,f,1,1,1,0
E83035,1,f,1,1,1,0
E83036,1,f,1,1,0,0
E83622,1,f,1,1,1,0
E84003,1,f,1,1,1,3
E84006,1,f,1,1,1,0
E84008,1,f,1,1,1,1
E84009,1,f,1,1,1,0
E84023,1,f,1,1,1,0
E84025,1,f,1,1,1,0
E84039,1,f,1,1,1,0
E84051,1,f,1,1,1,0
E84601,1,f,1,1,1,0
E84685,1,f,1,1,1,0
E85014,1,f,1,1,1,0
E85018,1,f,1,1,1,0
E85042,1,f,1,1,1,0
E85098,1,f,1,1,1,0
E85107,1,f,1,1,1,0
E85115,1,f,1,1,1,0
E85116,1,f,1,1,1,0
E85643,1,f,1,1,1,0
E85657,1,f,1,1,1,0
E85659,1,f,1,1,1,0
E85672,1,f,1,1,1,0
E85682,1,f,1,1,1,0
E85719,1,f,1,1,1,0
E85740,1,f,1,1,1,0
E86012,1,f,1,1,1,0
E86028,1,f,1,1,1,0
E87002,1,f,1,1,1,0
E87008,1,f,1,1,1,0
E87010,1,f,1,1,1,0
E87021,1,f,1,1,1,0
E87029,1,f,1,1,1,0
E87609,1,f,1,1,1,0
E87665,1,f,1,1,1,0
E87750,1,f,1,1,1,0
F81018,1,f,1,1,1,0
F81028,1,f,1,1,1,0
F81031,1,f,1,1,1,0
F81032,1,f,1,1,1,0
F81078,1,f,1,1,1,0
F81079,1,f,1,1,1,0
F81085,1,f,1,1,1,0
F81090,1,f,1,1,1,0
F81096,1,f,1,1,1,0
F81102,1,f,1,1,1,0
F81120,1,f,1,1,1,0
F81121,1,f,1,1,1,0
F81159,1,f,1,1,1,0
F81606,1,f,1,1,0,0
F81635,1,f,1,1,1,0
F81683,1,f,1,1,1,0
F81696,1,f,0,1,1,0
F81721,1,f,1,1,1,0
F81724,1,f,1,1,0,0
F82003,1,f,1,1,1,0
F82013,1,f,1,1,1,0
F82016,1,f,1,1,1,0
F82023,1,f,1,1,1,0
F82025,1,f,1,1,1,0
F82609,1,f,1,1,1,0
F82647,1,f,1,1,1,0
F82666,1,f,1,1,1,1
F83004,1,f,1,1,1,1
F83052,1,f,1,1,1,0
F83053,1,f,1,1,1,0
F83633,1,f,1,1,1,0
F83658,1,f,1,1,1,0
F83660,1,f,1,1,1,0
F84022,1,f,1,1,0,0
F84069,1,f,1,1,1,0
F84083,1,f,1,1,1,0
F84670,1,f,1,1,1,0
F84686,1,f,1,1,1,0
F84702,1,f,0,1,0,0
F84708,1,f,1,1,1,0
F85003,1,f,1,1,1,0
F85004,1,f,1,1,1,0
F85035,1,f,1,1,1,0
F85053,1,f,1,1,0,0
F85061,1,f,1,1,1,0
F85063,1,f,1,1,1,0
F85634,1,f,0,1,1,0
F85640,1,f,1,1,1,0
F85697,1,f,1,1,1,0
F86007,1,f,1,1,1,0
F86011,1,f,1,1,1,0
F86012,1,f,1,1,1,0
F86641,1,f,1,1,1,0
F86692,1,f,1,1,1,0
F86700,1,f,1,1,1,1
F86702,1,f,1,1,1,0
